supplier_id,month,otif_percentage,avg_lead_time_days,quality_reject_rate_pct,orders_placed,orders_fulfilled_on_time,fill_rate_pct,capacity_utilization_pct,invoices_submitted,invoices_paid_on_time
SUP-0107,2023-01,82.38,13.9,5.56,8,6,96.3,89.5,8,6
SUP-0107,2023-02,82.29,12.9,1.16,14,11,90.9,65.6,14,10
SUP-0107,2023-03,85.19,11.2,1.12,13,11,92.7,79.7,13,11
SUP-0107,2023-04,83.63,15.6,2.46,11,9,95.2,61.2,11,10
SUP-0107,2023-05,84.77,15.6,2.51,8,6,90.6,93.0,8,7
SUP-0107,2023-06,84.48,10.4,4.4,9,7,90.0,80.5,9,7
SUP-0107,2023-07,83.08,12.1,0.55,10,8,96.4,63.9,10,8
SUP-0107,2023-08,86.75,10.6,3.19,16,13,97.8,92.7,16,12
SUP-0107,2023-09,87.74,11.6,0.22,14,12,94.4,89.7,14,11
SUP-0107,2023-10,87.79,10.9,1.37,8,7,93.8,88.6,8,7
SUP-0107,2023-11,86.52,12.2,0.02,16,13,92.3,70.5,16,11
SUP-0107,2023-12,84.86,9.3,4.4,8,6,96.8,79.7,8,7
SUP-0107,2024-01,82.58,15.9,4.31,13,10,94.8,92.4,13,11
SUP-0107,2024-02,80.91,13.5,3.06,9,7,96.3,92.9,9,7
SUP-0107,2024-03,81.23,10.8,7.75,11,8,91.1,61.7,11,8
SUP-0107,2024-04,79.96,15.2,2.69,13,10,80.6,62.0,13,11
SUP-0107,2024-05,79.71,11.3,1.63,11,8,78.7,88.5,11,9
SUP-0107,2024-06,81.32,17.5,3.93,10,8,93.9,91.9,10,8
SUP-0107,2024-07,82.13,11.2,3.15,7,5,97.2,82.5,7,6
SUP-0107,2024-08,81.99,16.7,0.89,18,14,88.5,81.4,18,17
SUP-0107,2024-09,83.45,11.9,5.23,11,9,97.9,85.6,11,8
SUP-0107,2024-10,87.27,11.7,3.31,11,9,88.0,79.3,11,10
SUP-0107,2024-11,88.69,18.3,0.62,9,7,88.4,89.8,9,7
SUP-0107,2024-12,87.72,13.7,1.83,6,5,88.8,74.9,6,5
SUP-0108,2023-01,86.41,4.6,1.32,11,9,92.2,83.3,11,9
SUP-0108,2023-02,89.24,6.2,0.07,13,11,93.0,69.7,13,11
SUP-0108,2023-03,90.38,5.7,3.46,14,12,91.7,70.2,14,10
SUP-0108,2023-04,91.0,6.6,5.34,14,12,91.8,90.3,14,11
SUP-0108,2023-05,88.85,6.5,0.49,11,9,93.8,94.6,11,8
SUP-0108,2023-06,100.0,5.9,3.81,19,19,98.3,93.2,19,16
SUP-0108,2023-07,100.0,4.3,1.57,15,15,89.7,60.2,15,10
SUP-0108,2023-08,97.73,4.9,1.36,13,12,93.3,80.5,13,11
SUP-0108,2023-09,100.0,5.0,0.18,11,11,94.6,73.4,11,8
SUP-0108,2023-10,100.0,5.9,0.53,15,15,92.5,75.8,15,13
SUP-0108,2023-11,96.39,5.9,3.7,13,12,89.0,88.3,13,11
SUP-0108,2023-12,93.73,4.2,3.43,14,13,90.7,78.8,14,12
SUP-0108,2024-01,97.14,6.0,3.81,13,12,92.5,78.7,13,12
SUP-0108,2024-02,81.8,4.7,0.06,11,8,92.4,79.7,11,9
SUP-0108,2024-03,63.98,6.3,0.71,13,8,82.4,90.2,13,9
SUP-0108,2024-04,63.46,6.2,0.39,12,7,79.4,99.7,12,10
SUP-0108,2024-05,59.34,4.7,0.65,11,6,85.6,87.0,11,8
SUP-0108,2024-06,60.21,5.1,0.54,14,8,70.0,85.4,14,12
SUP-0108,2024-07,71.24,4.7,0.84,9,6,77.0,81.8,9,8
SUP-0108,2024-08,80.56,4.7,3.99,18,14,88.5,62.2,18,15
SUP-0108,2024-09,72.24,5.4,2.38,11,7,80.0,64.3,11,10
SUP-0108,2024-10,74.52,6.9,0.31,13,9,85.9,60.4,13,9
SUP-0108,2024-11,78.63,7.2,3.29,12,9,75.2,88.8,12,11
SUP-0108,2024-12,70.3,5.7,5.36,9,6,83.4,78.9,9,7
SUP-0109,2023-01,85.61,35.1,3.32,11,9,96.0,81.9,11,8
SUP-0109,2023-02,84.1,31.9,4.82,16,13,95.1,75.3,16,15
SUP-0109,2023-03,83.62,26.1,2.48,10,8,88.2,60.1,10,7
SUP-0109,2023-04,82.89,22.1,9.5,7,5,89.5,68.0,7,5
SUP-0109,2023-05,82.99,27.7,1.34,10,8,91.3,72.4,10,8
SUP-0109,2023-06,85.55,29.1,11.55,18,15,90.8,60.4,18,17
SUP-0109,2023-07,87.77,39.3,10.08,13,11,93.9,67.9,13,9
SUP-0109,2023-08,90.04,31.7,5.35,12,10,97.2,60.3,12,10
SUP-0109,2023-09,92.55,33.3,0.81,10,9,95.8,60.0,10,9
SUP-0109,2023-10,91.7,37.1,1.0,9,8,95.2,60.9,9,7
SUP-0109,2023-11,91.19,45.4,3.03,13,11,89.9,88.1,13,11
SUP-0109,2023-12,90.63,39.5,3.88,14,12,92.2,61.6,14,12
SUP-0109,2024-01,89.47,32.2,18.4,9,8,94.4,87.7,9,6
SUP-0109,2024-02,88.44,32.4,4.72,14,12,93.7,61.6,14,13
SUP-0109,2024-03,89.97,35.0,4.73,18,16,90.6,88.8,18,13
SUP-0109,2024-04,90.69,43.6,2.11,9,8,89.8,72.5,9,8
SUP-0109,2024-05,89.48,30.1,14.14,6,5,88.4,62.8,6,4
SUP-0109,2024-06,91.03,39.4,2.15,10,9,94.7,67.4,10,9
SUP-0109,2024-07,92.58,36.6,12.62,19,17,96.4,74.8,19,13
SUP-0109,2024-08,92.4,34.3,1.25,11,10,98.9,94.7,11,8
SUP-0109,2024-09,90.62,24.7,21.99,15,13,91.6,69.3,15,11
SUP-0109,2024-10,90.26,28.2,1.76,10,9,88.4,71.8,10,7
SUP-0109,2024-11,90.54,29.2,5.36,12,10,90.0,91.3,12,11
SUP-0109,2024-12,91.2,28.4,6.01,11,10,92.5,68.6,11,9
SUP-0110,2023-01,79.44,14.4,1.91,16,12,73.5,79.9,16,11
SUP-0110,2023-02,77.53,13.2,1.91,8,6,71.9,74.0,8,5
SUP-0110,2023-03,75.22,15.7,1.41,9,6,82.8,93.0,9,8
SUP-0110,2023-04,73.34,13.6,3.17,12,8,83.4,88.7,12,10
SUP-0110,2023-05,70.39,14.4,1.48,14,9,78.3,89.1,14,12
SUP-0110,2023-06,67.36,13.3,4.22,16,10,73.4,99.4,16,15
SUP-0110,2023-07,64.31,11.5,1.58,16,10,76.2,93.0,16,13
SUP-0110,2023-08,62.01,14.2,5.63,11,6,75.1,85.4,11,8
SUP-0110,2023-09,58.56,13.3,1.98,12,7,79.0,86.1,12,10
SUP-0110,2023-10,57.15,12.5,2.73,20,11,74.4,87.4,20,14
SUP-0110,2023-11,55.66,13.5,0.89,13,7,87.5,96.5,13,12
SUP-0110,2023-12,51.89,12.4,0.05,16,8,83.8,93.0,16,13
SUP-0110,2024-01,48.02,14.7,0.04,8,3,81.5,95.8,8,6
SUP-0110,2024-02,46.13,14.9,8.76,18,8,82.6,93.2,18,15
SUP-0110,2024-03,45.1,13.7,3.57,11,4,82.1,94.1,11,9
SUP-0110,2024-04,43.59,13.5,2.12,16,6,84.7,85.3,16,14
SUP-0110,2024-05,42.79,11.8,6.32,7,2,80.2,97.6,7,5
SUP-0110,2024-06,43.27,14.4,5.7,11,4,84.0,91.7,11,8
SUP-0110,2024-07,39.5,14.7,1.72,12,4,70.1,99.3,12,8
SUP-0110,2024-08,34.02,11.7,4.6,16,5,75.2,87.9,16,15
SUP-0110,2024-09,31.87,9.7,1.02,13,4,71.6,93.1,13,9
SUP-0110,2024-10,30.0,12.9,1.17,10,3,80.6,92.7,10,8
SUP-0110,2024-11,30.0,11.0,1.23,11,3,72.6,91.4,11,10
SUP-0110,2024-12,30.0,11.0,1.84,13,3,77.8,91.3,13,11
SUP-0111,2023-01,81.0,16.2,3.41,16,12,98.1,77.1,16,13
SUP-0111,2023-02,81.61,13.9,0.67,13,10,94.7,92.9,13,12
SUP-0111,2023-03,83.66,19.6,4.86,9,7,96.0,76.2,9,6
SUP-0111,2023-04,83.22,14.5,0.8,7,5,97.0,75.7,7,6
SUP-0111,2023-05,84.42,11.9,1.91,7,5,94.2,66.2,7,5
SUP-0111,2023-06,85.1,16.1,3.77,15,12,93.6,92.4,15,13
SUP-0111,2023-07,86.58,13.7,3.22,15,12,97.5,73.5,15,14
SUP-0111,2023-08,86.85,20.3,2.17,7,6,95.9,87.4,7,5
SUP-0111,2023-09,87.96,16.6,2.61,8,7,88.6,62.1,8,7
SUP-0111,2023-10,87.89,17.2,0.28,10,8,93.9,94.8,10,8
SUP-0111,2023-11,87.86,16.7,3.29,11,9,94.9,74.9,11,8
SUP-0111,2023-12,89.19,20.4,4.05,8,7,94.4,70.9,8,5
SUP-0111,2024-01,89.42,14.2,2.15,16,14,93.2,83.9,16,13
SUP-0111,2024-02,89.05,16.6,1.29,15,13,91.2,90.6,15,13
SUP-0111,2024-03,88.79,14.9,3.94,16,14,89.5,93.5,16,14
SUP-0111,2024-04,89.21,19.0,1.63,11,9,90.1,63.1,11,9
SUP-0111,2024-05,91.1,14.2,1.2,16,14,98.6,77.6,16,13
SUP-0111,2024-06,94.6,13.7,0.28,15,14,91.1,76.6,15,11
SUP-0111,2024-07,93.94,15.7,6.61,11,10,90.1,92.4,11,8
SUP-0111,2024-08,94.37,17.9,0.55,16,15,90.8,90.6,16,12
SUP-0111,2024-09,95.32,16.5,1.01,12,11,88.8,64.0,12,10
SUP-0111,2024-10,96.98,17.6,3.43,13,12,88.8,71.8,13,9
SUP-0111,2024-11,98.75,14.3,0.27,13,12,89.2,77.7,13,10
SUP-0111,2024-12,99.14,15.5,1.2,10,9,95.1,69.4,10,7
SUP-0112,2023-01,80.9,4.9,1.11,16,12,98.3,63.1,16,11
SUP-0112,2023-02,81.3,4.2,0.96,19,15,97.3,68.2,19,14
SUP-0112,2023-03,77.72,5.4,3.34,7,5,72.0,82.9,7,6
SUP-0112,2023-04,74.13,6.0,3.17,17,12,81.8,93.1,17,11
SUP-0112,2023-05,68.17,4.9,4.07,12,8,84.7,98.5,12,11
SUP-0112,2023-06,65.5,5.6,3.89,9,5,77.4,95.3,9,7
SUP-0112,2023-07,64.08,6.6,0.89,12,7,74.9,98.4,12,8
SUP-0112,2023-08,61.87,4.7,3.22,8,4,84.3,100.0,8,6
SUP-0112,2023-09,57.74,5.4,3.85,14,8,81.1,87.3,14,12
SUP-0112,2023-10,54.43,5.8,8.29,9,4,76.5,94.2,9,7
SUP-0112,2023-11,51.71,3.9,2.36,17,8,74.5,98.2,17,16
SUP-0112,2023-12,48.59,6.0,0.76,13,6,71.6,93.8,13,11
SUP-0112,2024-01,45.08,4.6,1.1,4,1,81.6,99.9,4,3
SUP-0112,2024-02,42.91,5.2,1.16,13,5,77.9,86.9,13,10
SUP-0112,2024-03,40.66,6.4,0.54,10,4,70.9,87.8,10,9
SUP-0112,2024-04,39.17,6.0,4.73,12,4,74.6,94.8,12,9
SUP-0112,2024-05,34.92,5.7,1.87,11,3,74.2,98.1,11,9
SUP-0112,2024-06,30.0,4.8,2.28,7,2,72.5,92.9,7,6
SUP-0112,2024-07,30.0,6.0,0.96,8,2,71.0,94.5,8,7
SUP-0112,2024-08,30.0,4.8,2.59,15,4,84.5,98.5,15,13
SUP-0112,2024-09,30.0,5.7,7.6,7,2,77.7,97.0,7,5
SUP-0112,2024-10,30.0,4.9,0.52,20,6,71.5,95.3,20,19
SUP-0112,2024-11,30.0,4.5,10.08,9,2,80.4,96.7,9,6
SUP-0112,2024-12,30.0,5.0,5.5,13,3,81.9,92.2,13,9
SUP-0113,2023-01,95.49,38.6,2.35,8,7,93.5,81.5,8,6
SUP-0113,2023-02,89.31,37.8,4.09,10,8,96.3,66.2,10,8
SUP-0113,2023-03,87.49,36.0,14.71,11,9,90.2,76.3,11,10
SUP-0113,2023-04,90.14,40.6,1.21,14,12,93.6,66.9,14,10
SUP-0113,2023-05,97.0,43.3,3.57,9,8,92.8,92.0,9,7
SUP-0113,2023-06,95.29,42.1,0.42,8,7,89.4,62.3,8,6
SUP-0113,2023-07,93.74,33.0,3.29,12,11,89.4,91.6,12,11
SUP-0113,2023-08,95.54,43.6,9.79,8,7,89.3,85.0,8,6
SUP-0113,2023-09,90.42,30.0,2.52,12,10,95.8,65.0,12,9
SUP-0113,2023-10,92.26,36.0,1.72,14,12,91.1,84.0,14,11
SUP-0113,2023-11,86.0,32.6,17.97,12,10,93.9,70.3,12,11
SUP-0113,2023-12,78.61,40.3,5.01,11,8,87.4,84.8,11,8
SUP-0113,2024-01,77.57,33.4,3.08,14,10,86.0,71.6,14,12
SUP-0113,2024-02,63.77,35.6,4.52,13,8,72.8,91.0,13,9
SUP-0113,2024-03,58.73,36.8,1.39,8,4,79.3,99.6,8,6
SUP-0113,2024-04,62.34,31.8,1.39,9,5,75.1,94.5,9,7
SUP-0113,2024-05,47.5,34.4,9.29,10,4,77.4,86.3,10,7
SUP-0113,2024-06,48.25,38.5,3.89,10,4,84.2,99.9,10,7
SUP-0113,2024-07,51.6,34.0,8.68,8,4,78.5,95.0,8,5
SUP-0113,2024-08,44.29,37.5,7.08,14,6,71.7,92.4,14,10
SUP-0113,2024-09,48.63,38.8,4.37,15,7,88.0,93.5,15,13
SUP-0113,2024-10,47.06,43.4,3.25,13,6,72.7,90.6,13,10
SUP-0113,2024-11,49.56,32.4,2.51,11,5,73.7,89.1,11,10
SUP-0113,2024-12,59.46,33.4,1.1,13,7,77.9,88.3,13,12
SUP-0114,2023-01,96.88,9.2,1.38,19,18,90.6,86.4,19,17
SUP-0114,2023-02,99.38,9.5,0.37,11,10,91.1,90.2,11,7
SUP-0114,2023-03,97.31,13.2,0.25,7,6,88.8,62.1,7,5
SUP-0114,2023-04,98.48,9.2,0.8,18,17,98.4,90.4,18,15
SUP-0114,2023-05,98.65,8.5,0.36,11,10,98.8,68.6,11,9
SUP-0114,2023-06,100.0,10.4,0.85,7,7,88.4,76.0,7,5
SUP-0114,2023-07,100.0,9.1,10.4,19,19,97.8,86.2,19,15
SUP-0114,2023-08,100.0,11.8,1.08,9,9,97.6,81.2,9,7
SUP-0114,2023-09,100.0,10.5,2.78,14,14,97.1,78.5,14,10
SUP-0114,2023-10,98.95,11.6,2.09,13,12,89.1,76.3,13,9
SUP-0114,2023-11,100.0,8.5,2.42,8,8,95.4,62.4,8,6
SUP-0114,2023-12,100.0,11.1,4.92,12,12,95.7,82.2,12,8
SUP-0114,2024-01,100.0,8.7,0.82,13,13,97.3,61.1,13,12
SUP-0114,2024-02,98.42,5.7,2.84,14,13,93.0,84.6,14,11
SUP-0114,2024-03,97.36,8.9,0.47,14,13,91.8,63.4,14,10
SUP-0114,2024-04,98.35,11.6,1.19,13,12,95.4,71.0,13,10
SUP-0114,2024-05,100.0,12.5,0.42,8,8,97.3,84.4,8,7
SUP-0114,2024-06,100.0,11.5,0.17,14,14,91.1,92.3,14,11
SUP-0114,2024-07,100.0,10.7,2.42,14,14,95.4,70.7,14,11
SUP-0114,2024-08,100.0,9.3,0.39,12,12,92.4,71.8,12,11
SUP-0114,2024-09,100.0,10.9,2.97,13,13,93.2,62.0,13,9
SUP-0114,2024-10,100.0,10.0,5.43,9,9,88.8,68.3,9,7
SUP-0114,2024-11,100.0,10.2,10.86,11,11,88.4,83.5,11,9
SUP-0114,2024-12,100.0,12.1,1.39,9,9,88.5,88.1,9,8
SUP-0115,2023-01,85.64,13.3,0.12,14,11,95.4,85.9,14,10
SUP-0115,2023-02,87.84,13.2,0.86,7,6,93.8,76.9,7,5
SUP-0115,2023-03,88.8,10.7,1.81,11,9,95.6,90.7,11,8
SUP-0115,2023-04,90.47,11.8,4.09,12,10,97.2,71.6,12,11
SUP-0115,2023-05,89.75,12.1,0.24,8,7,92.5,60.5,8,6
SUP-0115,2023-06,90.4,14.9,1.09,9,8,95.7,66.6,9,7
SUP-0115,2023-07,90.07,11.8,2.37,11,9,89.7,72.9,11,7
SUP-0115,2023-08,91.24,11.6,4.34,13,11,89.2,92.6,13,11
SUP-0115,2023-09,93.61,10.9,3.4,6,5,92.7,60.2,6,4
SUP-0115,2023-10,95.26,10.6,0.53,6,5,89.1,92.3,6,5
SUP-0115,2023-11,98.77,13.6,2.99,21,20,97.3,86.9,21,17
SUP-0115,2023-12,98.19,11.4,1.49,16,15,97.5,74.7,16,12
SUP-0115,2024-01,99.1,12.7,6.36,16,15,90.4,85.0,16,11
SUP-0115,2024-02,99.61,11.1,2.35,11,10,91.0,81.8,11,10
SUP-0115,2024-03,100.0,9.7,2.06,16,16,95.7,74.4,16,12
SUP-0115,2024-04,100.0,11.2,0.28,8,8,90.0,62.2,8,7
SUP-0115,2024-05,100.0,10.6,0.76,18,18,94.9,66.0,18,16
SUP-0115,2024-06,100.0,12.8,2.44,19,19,88.0,66.3,19,15
SUP-0115,2024-07,100.0,10.9,0.42,12,12,95.3,60.6,12,11
SUP-0115,2024-08,100.0,11.5,1.61,9,9,96.9,71.1,9,8
SUP-0115,2024-09,100.0,11.4,0.07,11,11,90.6,76.2,11,8
SUP-0115,2024-10,99.3,11.5,5.37,5,4,88.6,82.9,5,3
SUP-0115,2024-11,99.47,11.1,0.42,14,13,97.5,69.5,14,12
SUP-0115,2024-12,100.0,10.7,1.73,12,12,92.6,66.9,12,9
SUP-0116,2023-01,90.8,21.1,9.47,10,9,93.8,86.1,10,8
SUP-0116,2023-02,87.37,21.7,2.74,17,14,94.7,81.4,17,14
SUP-0116,2023-03,86.76,26.6,0.07,8,6,96.6,69.0,8,7
SUP-0116,2023-04,88.35,19.1,4.07,18,15,93.0,77.3,18,17
SUP-0116,2023-05,86.86,23.8,8.14,17,14,95.0,80.5,17,13
SUP-0116,2023-06,88.04,17.9,2.4,10,8,97.6,64.7,10,7
SUP-0116,2023-07,89.32,22.7,0.41,11,9,92.6,85.9,11,9
SUP-0116,2023-08,92.95,21.3,2.4,11,10,89.4,69.3,11,9
SUP-0116,2023-09,92.71,22.1,1.51,14,12,91.7,74.8,14,13
SUP-0116,2023-10,92.72,29.1,0.92,9,8,98.6,69.1,9,6
SUP-0116,2023-11,96.26,22.0,0.38,10,9,92.0,76.4,10,9
SUP-0116,2023-12,98.32,16.6,1.7,10,9,91.9,73.0,10,7
SUP-0116,2024-01,99.05,16.8,6.55,11,10,88.3,80.2,11,9
SUP-0116,2024-02,100.0,29.4,7.54,10,10,91.0,85.9,10,9
SUP-0116,2024-03,100.0,21.3,0.68,13,13,92.2,74.3,13,10
SUP-0116,2024-04,100.0,14.0,2.14,5,5,96.2,86.7,5,4
SUP-0116,2024-05,99.36,28.4,2.81,15,14,88.1,76.9,15,13
SUP-0116,2024-06,100.0,16.9,0.28,10,10,97.6,69.6,10,7
SUP-0116,2024-07,100.0,21.7,5.94,6,6,97.0,66.1,6,5
SUP-0116,2024-08,96.2,21.7,2.75,11,10,94.3,88.8,11,8
SUP-0116,2024-09,96.66,31.7,0.73,12,11,88.5,66.9,12,10
SUP-0116,2024-10,95.57,20.0,0.09,13,12,98.5,94.3,13,9
SUP-0116,2024-11,91.92,21.4,0.64,13,11,89.3,63.8,13,12
SUP-0116,2024-12,93.69,25.0,0.07,7,6,91.2,75.1,7,5
SUP-0117,2023-01,87.54,15.9,6.4,14,12,90.4,68.8,14,10
SUP-0117,2023-02,85.01,19.0,4.01,19,16,98.5,77.1,19,15
SUP-0117,2023-03,82.31,21.4,2.74,8,6,88.8,88.0,8,5
SUP-0117,2023-04,79.5,18.0,4.2,13,10,70.0,85.3,13,11
SUP-0117,2023-05,79.79,9.9,1.8,6,4,76.0,89.6,6,5
SUP-0117,2023-06,81.23,19.9,1.85,14,11,92.6,69.8,14,10
SUP-0117,2023-07,79.33,14.4,5.69,11,8,85.6,72.5,11,8
SUP-0117,2023-08,79.84,13.8,0.16,9,7,75.6,94.2,9,8
SUP-0117,2023-09,80.11,17.1,2.49,10,8,90.9,90.2,10,8
SUP-0117,2023-10,77.99,15.9,3.64,17,13,78.5,79.2,17,15
SUP-0117,2023-11,76.84,20.6,0.12,14,10,84.7,75.5,14,11
SUP-0117,2023-12,74.74,17.6,8.08,13,9,75.1,84.9,13,9
SUP-0117,2024-01,71.62,18.0,0.48,9,6,76.6,78.0,9,7
SUP-0117,2024-02,72.11,17.1,8.6,11,7,75.2,92.5,11,7
SUP-0117,2024-03,71.8,11.5,0.1,13,9,73.3,93.3,13,11
SUP-0117,2024-04,70.7,19.7,3.9,14,9,75.0,75.9,14,10
SUP-0117,2024-05,69.45,14.8,0.66,19,13,87.5,87.2,19,16
SUP-0117,2024-06,71.29,15.6,7.02,13,9,86.6,79.7,13,10
SUP-0117,2024-07,69.74,14.9,2.21,8,5,73.9,94.6,8,6
SUP-0117,2024-08,71.24,22.0,0.58,14,9,75.4,71.9,14,11
SUP-0117,2024-09,70.47,19.0,5.88,15,10,72.5,84.7,15,10
SUP-0117,2024-10,69.07,19.4,0.85,11,7,72.4,87.7,11,8
SUP-0117,2024-11,65.02,13.8,0.13,7,4,76.9,85.1,7,5
SUP-0117,2024-12,65.17,17.1,4.49,15,9,82.4,91.3,15,11
SUP-0118,2023-01,79.04,5.6,0.67,18,14,72.1,77.6,18,15
SUP-0118,2023-02,79.17,8.7,0.79,17,13,71.6,60.9,17,15
SUP-0118,2023-03,80.47,6.7,2.98,9,7,90.2,66.8,9,8
SUP-0118,2023-04,80.58,8.3,0.48,14,11,90.1,72.4,14,13
SUP-0118,2023-05,80.15,8.8,9.79,10,8,95.9,73.1,10,7
SUP-0118,2023-06,78.29,7.9,2.67,7,5,81.5,71.8,7,6
SUP-0118,2023-07,79.57,7.7,10.65,13,10,86.8,84.4,13,12
SUP-0118,2023-08,79.28,9.8,4.77,7,5,80.2,61.7,7,5
SUP-0118,2023-09,79.75,6.5,0.12,3,2,71.0,71.5,3,2
SUP-0118,2023-10,80.45,10.6,0.96,12,9,96.4,63.5,12,11
SUP-0118,2023-11,82.05,8.9,9.04,16,13,89.2,68.5,16,14
SUP-0118,2023-12,81.23,8.0,1.01,16,12,91.9,74.2,16,13
SUP-0118,2024-01,83.66,9.0,5.55,13,10,97.8,74.3,13,10
SUP-0118,2024-02,85.57,8.6,1.53,14,11,88.9,77.1,14,12
SUP-0118,2024-03,85.82,8.9,0.15,11,9,94.6,91.5,11,7
SUP-0118,2024-04,85.43,9.1,0.6,14,11,98.7,65.1,14,12
SUP-0118,2024-05,84.52,8.8,1.77,9,7,95.6,60.9,9,7
SUP-0118,2024-06,84.75,7.7,1.61,13,11,95.8,72.5,13,11
SUP-0118,2024-07,84.18,8.2,0.61,12,10,91.6,81.8,12,9
SUP-0118,2024-08,84.66,6.6,3.22,14,11,93.5,72.5,14,11
SUP-0118,2024-09,83.44,6.2,2.99,14,11,98.7,64.0,14,10
SUP-0118,2024-10,84.79,10.1,0.07,12,10,93.6,90.2,12,9
SUP-0118,2024-11,84.2,9.3,3.14,14,11,96.8,80.3,14,13
SUP-0118,2024-12,80.41,9.8,5.49,14,11,96.6,83.8,14,11
SUP-0119,2023-01,90.39,12.4,6.12,7,6,94.6,61.6,7,5
SUP-0119,2023-02,92.16,9.3,0.7,9,8,93.3,74.5,9,6
SUP-0119,2023-03,92.4,16.4,3.81,10,9,91.1,74.8,10,8
SUP-0119,2023-04,93.18,14.9,4.39,13,12,94.8,69.1,13,11
SUP-0119,2023-05,92.12,12.0,1.29,13,11,90.6,69.0,13,10
SUP-0119,2023-06,92.78,13.5,2.99,14,12,92.1,76.4,14,10
SUP-0119,2023-07,93.76,13.6,1.31,7,6,92.3,91.8,7,5
SUP-0119,2023-08,93.97,13.5,3.25,15,14,89.1,92.0,15,12
SUP-0119,2023-09,95.84,12.7,1.19,13,12,89.2,88.2,13,12
SUP-0119,2023-10,98.79,15.2,0.87,10,9,94.6,70.7,10,8
SUP-0119,2023-11,100.0,12.1,2.24,19,19,89.1,61.5,19,17
SUP-0119,2023-12,99.52,16.7,16.99,12,11,96.6,61.5,12,10
SUP-0119,2024-01,99.19,11.9,2.51,8,7,97.1,92.4,8,6
SUP-0119,2024-02,99.11,17.1,3.24,16,15,92.3,64.3,16,13
SUP-0119,2024-03,99.52,14.4,0.72,19,18,88.8,93.9,19,18
SUP-0119,2024-04,98.85,15.7,1.7,11,10,90.5,90.2,11,10
SUP-0119,2024-05,99.0,14.6,0.48,12,11,96.8,70.4,12,11
SUP-0119,2024-06,99.22,15.1,0.59,12,11,92.7,60.4,12,10
SUP-0119,2024-07,96.57,15.2,1.41,9,8,96.7,60.0,9,6
SUP-0119,2024-08,95.96,14.1,0.4,6,5,88.3,64.4,6,4
SUP-0119,2024-09,96.23,12.9,1.62,8,7,98.5,80.3,8,7
SUP-0119,2024-10,96.05,14.7,1.9,15,14,93.8,77.8,15,14
SUP-0119,2024-11,94.77,14.4,6.61,12,11,90.5,65.5,12,11
SUP-0119,2024-12,94.21,14.1,1.05,7,6,93.1,84.4,7,6
SUP-0120,2023-01,77.59,10.9,3.6,8,6,74.1,79.2,8,6
SUP-0120,2023-02,75.76,12.1,1.71,11,8,80.8,92.5,11,10
SUP-0120,2023-03,71.28,7.8,3.3,7,4,76.4,71.8,7,5
SUP-0120,2023-04,69.89,7.0,1.92,14,9,77.6,88.4,14,12
SUP-0120,2023-05,66.05,12.2,0.13,11,7,75.3,88.6,11,9
SUP-0120,2023-06,65.48,11.3,1.85,16,10,76.4,94.5,16,11
SUP-0120,2023-07,63.72,10.4,1.74,18,11,82.0,85.0,18,13
SUP-0120,2023-08,60.14,9.1,0.67,12,7,81.5,99.1,12,11
SUP-0120,2023-09,57.53,12.3,2.53,18,10,83.1,88.6,18,15
SUP-0120,2023-10,55.14,11.5,8.07,4,2,85.1,99.0,4,2
SUP-0120,2023-11,52.67,9.5,0.61,9,4,76.8,91.2,9,7
SUP-0120,2023-12,51.56,11.7,0.7,12,6,73.4,96.0,12,11
SUP-0120,2024-01,47.18,10.0,0.69,9,4,87.1,90.4,9,8
SUP-0120,2024-02,45.4,10.5,0.25,9,4,83.6,92.9,9,7
SUP-0120,2024-03,42.41,12.3,1.01,7,2,76.4,90.1,7,4
SUP-0120,2024-04,42.16,9.5,1.2,9,3,77.6,92.0,9,7
SUP-0120,2024-05,41.11,12.1,2.82,10,4,70.2,96.8,10,7
SUP-0120,2024-06,37.24,10.1,0.03,8,2,87.1,90.4,8,6
SUP-0120,2024-07,33.19,10.0,4.8,13,4,74.5,86.5,13,10
SUP-0120,2024-08,30.0,12.5,0.27,8,2,72.6,93.5,8,7
SUP-0120,2024-09,30.0,9.0,5.3,13,3,70.1,98.2,13,10
SUP-0120,2024-10,30.0,10.3,3.87,15,4,77.4,86.3,15,14
SUP-0120,2024-11,30.0,10.4,3.54,16,4,79.1,92.0,16,13
SUP-0120,2024-12,30.0,8.7,7.01,12,3,79.7,88.9,12,8
SUP-0121,2023-01,87.31,7.3,4.17,11,9,88.1,81.4,11,9
SUP-0121,2023-02,83.36,6.9,0.68,17,14,91.4,90.8,17,13
SUP-0121,2023-03,80.37,5.9,0.38,3,2,90.0,94.6,3,2
SUP-0121,2023-04,78.51,8.4,4.26,15,11,88.0,80.6,15,10
SUP-0121,2023-05,75.51,8.5,3.46,8,6,80.4,67.0,8,6
SUP-0121,2023-06,72.11,5.7,3.05,10,7,73.2,85.3,10,9
SUP-0121,2023-07,70.56,8.4,9.57,14,9,73.6,66.1,14,9
SUP-0121,2023-08,68.58,8.4,3.47,7,4,72.9,99.9,7,5
SUP-0121,2023-09,68.39,7.8,5.89,11,7,75.2,95.3,11,8
SUP-0121,2023-10,65.73,6.5,5.59,9,5,81.8,88.2,9,6
SUP-0121,2023-11,63.45,8.1,2.54,15,9,83.8,98.3,15,13
